lk_id,centroid_long,centroid_lat
8225,49.4666102986858,9.280108115713492
8226,49.368486595943374,8.767112117296955
8231,48.876455549886344,8.71264082866381
8235,48.679004238248716,8.635764109193058
8236,48.91446730446333,8.737092173133407
8237,48.474392680471595,8.465302987103756
8311,47.992573093364236,7.818044583167603
8315,47.92490000510598,7.924958305183778
8316,48.148498665192875,7.897579820404829
8317,48.42096370834468,8.016229676012065
8325,48.25421806727499,8.532365444855497
8326,48.01911195517638,8.410979277769005
8327,48.01119886553343,8.794126433380454
8335,47.79822196125131,8.910167568705916
8336,47.703504301364205,7.774026580466565
8337,47.697130607315216,8.218883990843818
8415,48.40646081139176,9.365694183441626
8416,48.481742254498464,8.987611500268713
8417,48.267249734258286,8.93746016570576
8421,48.39083768607676,9.949976286929335
8425,48.40171328777467,9.827430035715528
8426,48.10757540762118,9.774282197018932
8435,47.73344928014631,9.40078922427493
8436,47.82504636459676,9.779891491056368
8437,48.0391093726139,9.241020287756387
9161,48.75511759088243,11.394930464987754
9162,48.153211263765115,11.547254831707233
9163,47.84445497807466,12.109261484826552
9171,48.2098037591563,12.705281297294293
9172,47.69852040220985,12.901842802434961
9173,47.72748205164766,11.483115277879998
9174,48.334545934035134,11.357110679032775
9175,48.07617726973305,11.913174089034293
9176,48.898082565310624,11.370431138169485
9177,48.300406300375045,12.000639402997939
9178,48.447353322374155,11.740657991903463
9179,48.18779189483704,11.20107331129576
9180,47.556355987227136,11.129596136355447
9181,48.024445719886494,10.948737135875556
9182,47.74163065593081,11.808998964734508
9183,48.239337095422414,12.381851891229195
9184,48.07446398658393,11.631364771263017
9185,48.66442260332274,11.197213102203417
9186,48.596233874083794,11.524246506295668
9187,47.878414177275225,12.162758906324045
9188,48.00604516237029,11.281729913562023
9189,47.894542517089604,12.579539119663403
9190,47.78753573165569,11.0483176300838
9261,48.54471659820947,12.159471295307615
9262,48.58208838686238,13.415042475984079
9263,48.88079176544376,12.573570718710444
9271,48.77870396621544,13.000695741772168
9272,48.82687800399123,13.51327761840939
9273,48.82493162580359,11.857575768980448
9274,48.55774919331244,12.195397584185708
9275,48.558680394791615,13.366605070025052
9276,49.02280754453455,13.099784864528639
9277,48.42450937382832,12.867360727808839
9278,48.89971253475144,12.582391735969356
9279,48.64116257143783,12.610482870788273
9361,49.45092775973806,11.845372376611309
9362,49.013041783913735,12.113669798718806
9363,49.66925362755872,12.154533313393532
9371,49.486753968067006,11.800953480606456
9372,49.23710322729385,12.69425443284393
9373,49.2159648574189,11.566556992518821
9374,49.6865907689785,12.098235409023747
9375,49.02135174632679,12.12115029936772
9376,49.36854145318085,12.252490902179696
9377,49.89939095918238,12.200343442982142
9461,49.88724016880882,10.8989116791027
9462,49.93774272701561,11.58467854884201
9463,50.263935278477625,10.964461614217184
9464,50.31079543638295,11.897263156117758
9471,49.893425561928346,10.883664469371622
9472,49.883764313966594,11.55515476237349
9473,50.26789335519365,10.942315640331024
9474,49.72099297271772,11.173127283071695
9475,50.27321035476193,11.819190737475195
9476,50.327961772163434,11.372043051121652
9477,50.10263761822554,11.48228845145611
9478,50.10933445332363,11.116914999290536
9479,50.09014556927574,12.04187952651918
9561,49.292182047223605,10.563679184422655
9562,49.58233615417359,10.978147843724983
9563,49.49141910790493,10.965481448916977
9564,49.43623564136106,11.082745202638241
9565,49.33562779975658,11.023507555016222
9571,49.24815538486496,10.468140211573369
9572,49.64005465420327,10.914862449634926
9573,49.446692148382986,10.849691192597458
9574,49.4919036941932,11.369402941090385
9575,49.56947034147313,10.46527247423097
9576,49.20292191068974,11.123561410389321
9577,49.032680780240746,10.893650777953594
9661,49.96385669372969,9.145838214602046
9662,50.04701401721188,10.220867535806676
9663,49.78466314917566,9.940873523009223
9671,50.00810836660812,9.237993756129008
9672,50.22250749970781,9.964712394446439
9673,50.37131570241995,10.254904136243603
9674,50.06287965938875,10.60697700083039
9675,49.75323090115728,10.25605068884681
9676,49.757319132076695,9.234768468518762
9677,49.9935885501697,9.662693241264044
9678,50.01686932154904,10.259962939436607
9679,49.737615065677275,9.927358149000447
9761,48.34559138279053,10.885504349900902
9762,47.87992821060536,10.616097204503863
9763,47.73820779915972,10.308118068159175
9764,47.97877001469394,10.16302421443666
9771,48.42757441316828,11.052756196284864
9772,48.354289481072506,10.73208177405306
9773,48.59642145229185,10.52780667646474
9774,48.35282376725845,10.381121087028033
9775,48.298219421143436,10.141162532836669
9776,47.605167351180505,9.882882288888846
9777,47.769988725461666,10.639679076256336
9778,48.039813592711305,10.389231233144711
9779,48.80694422328375,10.712340937920956
9780,47.572700301866064,10.258620529270946
10041,49.25137891768684,6.957303539962173
10042,49.49574562518618,6.680496057379017
10043,49.37570489262955,7.117182518259336
10044,49.35533745016783,6.775578271566271
10045,49.24870674732761,7.242227643138053
10046,49.519567338975435,7.100432036769661
11000,52.501526783588034,13.401858837003381
12051,52.40271266686379,12.519326624913724
12052,51.7726101262298,14.366306653025347
12053,52.32477631749467,14.490309462065818
12054,52.42615897563373,13.028712624102102
12060,52.82322648487053,13.703726460437878
12061,52.04234536357235,13.819992944591956
12062,51.612271782142706,13.459587014110939
12063,52.620819856675055,12.628338488532366
12064,52.60671694484889,14.146466174344692
12065,52.90682433472135,13.205293588481553
12066,51.6162933369093,13.943640353205197
12067,52.2440179940423,14.219053839406921
12068,52.991422990510024,12.63595552329782
12069,52.24630608446497,12.689167668245473
12070,53.10932737996047,11.961819940234545
12071,51.75862267574751,14.433141231122569
12072,52.073119360986844,13.276062110760792
12073,53.20589681395718,13.861283694728492
13003,54.14733910660539,12.143214757300312
13004,53.62150447338781,11.416546121146375
13071,53.54367932552064,13.00242564337949
13072,53.911998649676995,12.221060976407546
13073,54.284333099187585,12.99307591472351
13074,53.821490046749055,11.251981102759249
13075,53.78929969556898,13.780441627136184
13076,53.45004475464118,11.534137874603859
14511,50.82630306089772,12.91182747310268
14521,50.60889702220145,12.945087121401011
14522,50.9558024635076,13.137509918895462
14523,50.45679780318595,12.234994682808333
14524,50.7507534972857,12.525806338252071
14612,51.06645315099495,13.783443818566356
14625,51.26891700909812,14.23102022398834
14626,51.22561918035338,14.750803993347452
14627,51.2394081129568,13.482915308247145
14628,50.91671852245285,13.873422033310089
14713,51.3422035224468,12.3747710056104
14729,51.22143931520009,12.59950804385495
14730,51.472856387928346,12.779397986510022
15001,51.853727134882604,12.231036353234135
15002,51.479780509460355,11.968495242521948
15003,52.116542320082495,11.641403263073235
15081,52.68003808957609,11.227016478706927
15082,51.79545277238695,12.143196915104253
15083,52.220746912532825,11.347869927663448
15084,51.147222922255644,11.883446217843888
15085,51.82130295654557,10.958559284916687
15086,52.260796273984894,12.0265234058689
15087,51.53568373519066,11.356349213267572
15088,51.42568047212519,11.865467510502716
15089,51.851865332543376,11.642697058766098
15090,52.696793110542906,11.839502006826788
15091,51.8201383814754,12.701577415643628
16051,50.98325180898843,11.020215085248964
16052,50.89400184760743,12.082688894374824
16053,50.92425657222407,11.586970514222928
16054,50.61163006646544,10.68820286444181
16055,50.978332094735414,11.317882712089872
16056,50.989671692775566,10.3001055038014
16061,51.38364419712448,10.253481425794702
16062,51.50227387076123,10.73089575306741
16063,50.88578796621338,10.21071746065962
16064,51.18523423093671,10.551799353507382
16065,51.3247581045074,10.984824991633422
16066,50.63068728718631,10.405027509940734
16067,50.91066058483415,10.693764162825596
16068,51.15780530384062,11.154756320367804
16069,50.434002936247666,10.73410087393511
16070,50.73792732527908,10.966356483326894
16071,50.97157937425302,11.373537246454848
16072,50.41461675144333,11.132946551774841
16073,50.63779278076059,11.309126259833302
16074,50.904175375365476,11.731530678632115
16075,50.580857280975536,11.710580944454335
16076,50.74844949789588,12.074075893408793
16077,50.956421887406506,12.399121253499677
1001,54.82034191920859,9.453298602310667
1002,54.352101766096105,10.160325729076357
1051,54.01859587142619,8.887980419761536
1051,53.88660927291248,9.095461135341557
1054,54.60625507244745,8.771928564363941
1055,54.370056988677284,11.086977431652485
1056,54.18068883542304,7.897230956609969
1056,53.62825105619824,9.586328130407335
1057,54.40607025557761,10.231711146063732
1058,54.53439878842647,9.786600073101301
1059,54.72667855265686,9.71570513528817
1061,53.80360520794479,9.372603620294493
2000,53.54779375092273,9.8136666590351
3352,53.827496335813734,9.027143315563617
3359,53.70774417960275,9.46749544490942
3402,53.32416480974566,7.285175706032148
3405,53.534798132936054,8.16435301995946
3452,53.57827779868397,7.119648667882328
3455,53.703748732954125,7.957040329029043
3457,53.29150024517309,7.222075382822324
3457,53.56525035169575,6.723598972186462
3462,53.728195630378586,7.542394471192884
4011,53.570280659182856,8.542568072581536
4012,53.56424770583313,8.531857086471911
8335,47.70707754336684,9.0612425713611
13003,54.1434190246449,12.11014599222389
13072,54.10264322164181,11.60983974071297
13073,54.305904431327214,12.643665570262188
13074,53.93880650369956,11.349594716660505
13075,53.7897164771145,14.083202685128533
